issue_time,target_time,lead_hour,power_pred,accepted
2026-02-06T00:00:00+00:00,2026-02-06T09:00:00+00:00,10,0.972835686934907,True
2026-02-06T00:00:00+00:00,2026-02-06T10:00:00+00:00,11,0.9777280123001952,True
2026-02-06T00:00:00+00:00,2026-02-06T11:00:00+00:00,12,0.9757739274033328,True
2026-02-06T00:00:00+00:00,2026-02-06T12:00:00+00:00,13,0.9759183150406197,True
2026-02-06T00:00:00+00:00,2026-02-06T13:00:00+00:00,14,0.9737417359634385,True
2026-02-06T00:00:00+00:00,2026-02-06T14:00:00+00:00,15,0.9798227654422511,True
2026-02-06T00:00:00+00:00,2026-02-06T15:00:00+00:00,16,0.9784589249988078,True
2026-02-06T00:00:00+00:00,2026-02-06T16:00:00+00:00,17,0.9760295641645715,True
2026-02-06T00:00:00+00:00,2026-02-06T17:00:00+00:00,18,0.9683692573748491,True
2026-02-06T00:00:00+00:00,2026-02-06T18:00:00+00:00,19,0.9741384838431032,True
2026-02-06T00:00:00+00:00,2026-02-06T19:00:00+00:00,20,0.9832477789968055,True
2026-02-06T00:00:00+00:00,2026-02-06T20:00:00+00:00,21,0.9453146891938684,True
2026-02-06T00:00:00+00:00,2026-02-06T21:00:00+00:00,22,0.7015993408368439,True
2026-02-06T00:00:00+00:00,2026-02-06T22:00:00+00:00,23,0.4617901358478739,True
2026-02-06T00:00:00+00:00,2026-02-06T23:00:00+00:00,24,0.3230909215823343,True
2026-02-06T00:00:00+00:00,2026-02-07T00:00:00+00:00,25,0.18390688174545836,True
2026-02-06T00:00:00+00:00,2026-02-07T01:00:00+00:00,26,0.05348435371992347,True
2026-02-06T00:00:00+00:00,2026-02-07T02:00:00+00:00,27,0.02440623163041337,True
2026-02-06T00:00:00+00:00,2026-02-07T03:00:00+00:00,28,0.01897190924478422,True
2026-02-06T00:00:00+00:00,2026-02-07T04:00:00+00:00,29,0.046140096960923666,True
2026-02-06T00:00:00+00:00,2026-02-07T05:00:00+00:00,30,0.11889508702583737,True
2026-02-06T00:00:00+00:00,2026-02-07T06:00:00+00:00,31,0.1874817543345676,True
2026-02-06T00:00:00+00:00,2026-02-07T07:00:00+00:00,32,0.2627013008237335,True
2026-02-06T00:00:00+00:00,2026-02-07T08:00:00+00:00,33,0.27403650498360266,True
2026-02-06T00:00:00+00:00,2026-02-07T09:00:00+00:00,34,0.19797954281580785,True
2026-02-06T00:00:00+00:00,2026-02-07T10:00:00+00:00,35,0.08976947500413504,True
2026-02-06T00:00:00+00:00,2026-02-07T11:00:00+00:00,36,0.028859077568295758,True
2026-02-06T00:00:00+00:00,2026-02-07T12:00:00+00:00,37,0.0419607388557596,True
2026-02-06T00:00:00+00:00,2026-02-07T13:00:00+00:00,38,0.08416887079002723,True
2026-02-06T00:00:00+00:00,2026-02-07T14:00:00+00:00,39,0.19118531120011986,True
2026-02-06T00:00:00+00:00,2026-02-07T15:00:00+00:00,40,0.4288316558876217,True
2026-02-06T00:00:00+00:00,2026-02-07T16:00:00+00:00,41,0.6285885169520166,True
2026-02-06T00:00:00+00:00,2026-02-07T17:00:00+00:00,42,0.6616046094076473,True
2026-02-06T00:00:00+00:00,2026-02-07T18:00:00+00:00,43,0.6569270009780648,True
2026-02-06T00:00:00+00:00,2026-02-07T19:00:00+00:00,44,0.7318237207517525,True
2026-02-06T00:00:00+00:00,2026-02-07T20:00:00+00:00,45,0.7795176909612729,True
2026-02-06T00:00:00+00:00,2026-02-07T21:00:00+00:00,46,0.8242444284174223,True
2026-02-06T00:00:00+00:00,2026-02-07T22:00:00+00:00,47,0.8550902620891799,True
2026-02-06T00:00:00+00:00,2026-02-07T23:00:00+00:00,48,0.8197606327680235,True
2026-02-07T00:00:00+00:00,2026-02-07T00:00:00+00:00,1,0.06601752310578228,True
2026-02-07T00:00:00+00:00,2026-02-07T01:00:00+00:00,2,0.03566534366592971,True
2026-02-07T00:00:00+00:00,2026-02-07T02:00:00+00:00,3,0.027447978063218578,True
2026-02-07T00:00:00+00:00,2026-02-07T03:00:00+00:00,4,0.018400391084489386,True
2026-02-07T00:00:00+00:00,2026-02-07T04:00:00+00:00,5,0.08832683137675452,True
2026-02-07T00:00:00+00:00,2026-02-07T05:00:00+00:00,6,0.24570618084282364,True
2026-02-07T00:00:00+00:00,2026-02-07T06:00:00+00:00,7,0.32792307666607756,True
2026-02-07T00:00:00+00:00,2026-02-07T07:00:00+00:00,8,0.4053960000141341,True
2026-02-07T00:00:00+00:00,2026-02-07T08:00:00+00:00,9,0.29402260959155246,True
2026-02-07T00:00:00+00:00,2026-02-07T09:00:00+00:00,10,0.10850103761604218,True
2026-02-07T00:00:00+00:00,2026-02-07T10:00:00+00:00,11,0.06426476645108409,True
2026-02-07T00:00:00+00:00,2026-02-07T11:00:00+00:00,12,0.027783700680738196,True
2026-02-07T00:00:00+00:00,2026-02-07T12:00:00+00:00,13,0.0408135796726456,True
2026-02-07T00:00:00+00:00,2026-02-07T13:00:00+00:00,14,0.12281778852258057,True
2026-02-07T00:00:00+00:00,2026-02-07T14:00:00+00:00,15,0.3499250921506766,True
2026-02-07T00:00:00+00:00,2026-02-07T15:00:00+00:00,16,0.6116409089687064,True
2026-02-07T00:00:00+00:00,2026-02-07T16:00:00+00:00,17,0.6133485758359637,True
2026-02-07T00:00:00+00:00,2026-02-07T17:00:00+00:00,18,0.7059086354354428,True
2026-02-07T00:00:00+00:00,2026-02-07T18:00:00+00:00,19,0.7423067251390356,True
2026-02-07T00:00:00+00:00,2026-02-07T19:00:00+00:00,20,0.7511117622349792,True
2026-02-07T00:00:00+00:00,2026-02-07T20:00:00+00:00,21,0.8081660349111772,True
2026-02-07T00:00:00+00:00,2026-02-07T21:00:00+00:00,22,0.8098458177632716,True
2026-02-07T00:00:00+00:00,2026-02-07T22:00:00+00:00,23,0.7454893510134697,True
2026-02-07T00:00:00+00:00,2026-02-07T23:00:00+00:00,24,0.6550189341488519,True
2026-02-07T00:00:00+00:00,2026-02-08T00:00:00+00:00,25,0.6042608952665639,True
2026-02-07T00:00:00+00:00,2026-02-08T01:00:00+00:00,26,0.437594046775853,True
2026-02-07T00:00:00+00:00,2026-02-08T02:00:00+00:00,27,0.3303792632345493,True
2026-02-07T00:00:00+00:00,2026-02-08T03:00:00+00:00,28,0.20902251301335645,True
2026-02-07T00:00:00+00:00,2026-02-08T04:00:00+00:00,29,0.1921401079768211,True
2026-02-07T00:00:00+00:00,2026-02-08T05:00:00+00:00,30,0.05556103550645563,True
2026-02-07T00:00:00+00:00,2026-02-08T06:00:00+00:00,31,0.014837016603149381,True
2026-02-07T00:00:00+00:00,2026-02-08T07:00:00+00:00,32,0.022291878939562738,True
2026-02-07T00:00:00+00:00,2026-02-08T08:00:00+00:00,33,0.026925210450020477,True
2026-02-07T00:00:00+00:00,2026-02-08T09:00:00+00:00,34,0.13054028118177666,True
2026-02-07T00:00:00+00:00,2026-02-08T10:00:00+00:00,35,0.7835213181272442,True
2026-02-07T00:00:00+00:00,2026-02-08T11:00:00+00:00,36,0.9756977037915598,True
2026-02-07T00:00:00+00:00,2026-02-08T12:00:00+00:00,37,0.9897117520763655,True
2026-02-07T00:00:00+00:00,2026-02-08T13:00:00+00:00,38,0.9905282312141109,True
2026-02-07T00:00:00+00:00,2026-02-08T14:00:00+00:00,39,0.9876570630938293,True
2026-02-07T00:00:00+00:00,2026-02-08T15:00:00+00:00,40,0.9887403246951839,True
2026-02-07T00:00:00+00:00,2026-02-08T16:00:00+00:00,41,0.9858453780622132,True
2026-02-07T00:00:00+00:00,2026-02-08T17:00:00+00:00,42,0.9833360541017521,True
2026-02-07T00:00:00+00:00,2026-02-08T18:00:00+00:00,43,0.980616904235981,True
2026-02-07T00:00:00+00:00,2026-02-08T19:00:00+00:00,44,0.9806365391554244,True
2026-02-07T00:00:00+00:00,2026-02-08T20:00:00+00:00,45,0.9778655815059574,True
2026-02-07T00:00:00+00:00,2026-02-08T21:00:00+00:00,46,0.9828493472530266,True
2026-02-07T00:00:00+00:00,2026-02-08T22:00:00+00:00,47,0.9831436694708752,True
2026-02-07T00:00:00+00:00,2026-02-08T23:00:00+00:00,48,0.98301463981784,True
2026-02-08T00:00:00+00:00,2026-02-08T00:00:00+00:00,1,0.5645815064596753,True
2026-02-08T00:00:00+00:00,2026-02-08T01:00:00+00:00,2,0.3549441651757538,True
2026-02-08T00:00:00+00:00,2026-02-08T02:00:00+00:00,3,0.19891242993588978,True
2026-02-08T00:00:00+00:00,2026-02-08T03:00:00+00:00,4,0.15271660749536237,True
2026-02-08T00:00:00+00:00,2026-02-08T04:00:00+00:00,5,0.09347589873776589,True
2026-02-08T00:00:00+00:00,2026-02-08T05:00:00+00:00,6,0.047357694778153055,True
2026-02-08T00:00:00+00:00,2026-02-08T06:00:00+00:00,7,0.01921043111469375,True
2026-02-08T00:00:00+00:00,2026-02-08T07:00:00+00:00,8,0.018397872222393367,True
2026-02-08T00:00:00+00:00,2026-02-08T08:00:00+00:00,9,0.04578697982169936,True
2026-02-08T00:00:00+00:00,2026-02-08T09:00:00+00:00,10,0.29212562941981884,True
2026-02-08T00:00:00+00:00,2026-02-08T10:00:00+00:00,11,0.7877550437246826,True
2026-02-08T00:00:00+00:00,2026-02-08T11:00:00+00:00,12,0.9840432973245848,True
2026-02-08T00:00:00+00:00,2026-02-08T12:00:00+00:00,13,0.9897446567423305,True
2026-02-08T00:00:00+00:00,2026-02-08T13:00:00+00:00,14,0.9909884562769272,True
2026-02-08T00:00:00+00:00,2026-02-08T14:00:00+00:00,15,0.9883264265737665,True
2026-02-08T00:00:00+00:00,2026-02-08T15:00:00+00:00,16,0.9881101239285982,True
2026-02-08T00:00:00+00:00,2026-02-08T16:00:00+00:00,17,0.985978904953781,True
2026-02-08T00:00:00+00:00,2026-02-08T17:00:00+00:00,18,0.9803347489993262,True
2026-02-08T00:00:00+00:00,2026-02-08T18:00:00+00:00,19,0.9795439539773623,True
2026-02-08T00:00:00+00:00,2026-02-08T19:00:00+00:00,20,0.9807610870292288,True
2026-02-08T00:00:00+00:00,2026-02-08T20:00:00+00:00,21,0.9769591255739737,True
2026-02-08T00:00:00+00:00,2026-02-08T21:00:00+00:00,22,0.9797416597912324,True
2026-02-08T00:00:00+00:00,2026-02-08T22:00:00+00:00,23,0.9821994197265457,True
2026-02-08T00:00:00+00:00,2026-02-08T23:00:00+00:00,24,0.9826745835822415,True
2026-02-08T00:00:00+00:00,2026-02-09T00:00:00+00:00,25,0.9821147081537708,True
2026-02-08T00:00:00+00:00,2026-02-09T01:00:00+00:00,26,0.9810760943953424,True
2026-02-08T00:00:00+00:00,2026-02-09T02:00:00+00:00,27,0.9809917893861675,True
2026-02-08T00:00:00+00:00,2026-02-09T03:00:00+00:00,28,0.9819981802592219,True
2026-02-08T00:00:00+00:00,2026-02-09T04:00:00+00:00,29,0.9738838880947053,True
2026-02-08T00:00:00+00:00,2026-02-09T05:00:00+00:00,30,0.9579734179160173,True
2026-02-08T00:00:00+00:00,2026-02-09T06:00:00+00:00,31,0.9546743880892214,True
2026-02-08T00:00:00+00:00,2026-02-09T07:00:00+00:00,32,0.9506443950997896,True
2026-02-08T00:00:00+00:00,2026-02-09T08:00:00+00:00,33,0.9731220736876657,True
2026-02-08T00:00:00+00:00,2026-02-09T09:00:00+00:00,34,0.9802984554420309,True
2026-02-08T00:00:00+00:00,2026-02-09T10:00:00+00:00,35,0.9797561768004297,True
2026-02-08T00:00:00+00:00,2026-02-09T11:00:00+00:00,36,0.9489862653122406,True
2026-02-08T00:00:00+00:00,2026-02-09T12:00:00+00:00,37,0.7058990760407887,True
2026-02-08T00:00:00+00:00,2026-02-09T13:00:00+00:00,38,0.6991523019658903,True
2026-02-08T00:00:00+00:00,2026-02-09T14:00:00+00:00,39,0.6294327636496099,True
2026-02-08T00:00:00+00:00,2026-02-09T15:00:00+00:00,40,0.5598096200233945,True
2026-02-08T00:00:00+00:00,2026-02-09T16:00:00+00:00,41,0.34710804481322144,True
2026-02-08T00:00:00+00:00,2026-02-09T17:00:00+00:00,42,0.3271947136667059,True
2026-02-08T00:00:00+00:00,2026-02-09T18:00:00+00:00,43,0.3234630061244151,True
2026-02-08T00:00:00+00:00,2026-02-09T19:00:00+00:00,44,0.37586939648923495,True
2026-02-08T00:00:00+00:00,2026-02-09T20:00:00+00:00,45,0.36990440822449333,True
2026-02-08T00:00:00+00:00,2026-02-09T21:00:00+00:00,46,0.24058118804807305,True
2026-02-08T00:00:00+00:00,2026-02-09T22:00:00+00:00,47,0.22115211109759905,True
2026-02-08T00:00:00+00:00,2026-02-09T23:00:00+00:00,48,0.1710147281466817,True
2026-02-09T00:00:00+00:00,2026-02-09T00:00:00+00:00,1,0.9823029903167816,True
2026-02-09T00:00:00+00:00,2026-02-09T01:00:00+00:00,2,0.9815581682626944,True
2026-02-09T00:00:00+00:00,2026-02-09T02:00:00+00:00,3,0.9812383393202626,True
2026-02-09T00:00:00+00:00,2026-02-09T03:00:00+00:00,4,0.9828506889731936,True
2026-02-09T00:00:00+00:00,2026-02-09T04:00:00+00:00,5,0.9728723276114415,True
2026-02-09T00:00:00+00:00,2026-02-09T05:00:00+00:00,6,0.9689892402057996,True
2026-02-09T00:00:00+00:00,2026-02-09T06:00:00+00:00,7,0.9709197392551443,True
2026-02-09T00:00:00+00:00,2026-02-09T07:00:00+00:00,8,0.9717068503195299,True
2026-02-09T00:00:00+00:00,2026-02-09T08:00:00+00:00,9,0.9769009703680953,True
2026-02-09T00:00:00+00:00,2026-02-09T09:00:00+00:00,10,0.9838177765962943,True
2026-02-09T00:00:00+00:00,2026-02-09T10:00:00+00:00,11,0.9769752968889345,True
2026-02-09T00:00:00+00:00,2026-02-09T11:00:00+00:00,12,0.9312130145475765,True
2026-02-09T00:00:00+00:00,2026-02-09T12:00:00+00:00,13,0.7490826067260011,True
2026-02-09T00:00:00+00:00,2026-02-09T13:00:00+00:00,14,0.5624281410932073,True
2026-02-09T00:00:00+00:00,2026-02-09T14:00:00+00:00,15,0.5607289860826616,True
2026-02-09T00:00:00+00:00,2026-02-09T15:00:00+00:00,16,0.4768277966372173,True
2026-02-09T00:00:00+00:00,2026-02-09T16:00:00+00:00,17,0.27270939808945777,True
2026-02-09T00:00:00+00:00,2026-02-09T17:00:00+00:00,18,0.122231441767238,True
2026-02-09T00:00:00+00:00,2026-02-09T18:00:00+00:00,19,0.08448832718428528,True
2026-02-09T00:00:00+00:00,2026-02-09T19:00:00+00:00,20,0.08911428820540795,True
2026-02-09T00:00:00+00:00,2026-02-09T20:00:00+00:00,21,0.07118173999399406,True
2026-02-09T00:00:00+00:00,2026-02-09T21:00:00+00:00,22,0.1180518879993891,True
2026-02-09T00:00:00+00:00,2026-02-09T22:00:00+00:00,23,0.13219070330304808,True
2026-02-09T00:00:00+00:00,2026-02-09T23:00:00+00:00,24,0.1161020456039406,True
2026-02-09T00:00:00+00:00,2026-02-10T00:00:00+00:00,25,0.08638588620336253,True
2026-02-09T00:00:00+00:00,2026-02-10T01:00:00+00:00,26,0.023936629115436987,True
2026-02-09T00:00:00+00:00,2026-02-10T02:00:00+00:00,27,0.031485211656243156,True
2026-02-09T00:00:00+00:00,2026-02-10T03:00:00+00:00,28,0.06421587227109724,True
2026-02-09T00:00:00+00:00,2026-02-10T04:00:00+00:00,29,0.06805145810088294,True
2026-02-09T00:00:00+00:00,2026-02-10T05:00:00+00:00,30,0.1153815057297899,True
2026-02-09T00:00:00+00:00,2026-02-10T06:00:00+00:00,31,0.12619385416962817,True
2026-02-09T00:00:00+00:00,2026-02-10T07:00:00+00:00,32,0.17494899630478483,True
2026-02-09T00:00:00+00:00,2026-02-10T08:00:00+00:00,33,0.198243516995841,True
2026-02-09T00:00:00+00:00,2026-02-10T09:00:00+00:00,34,0.15561893026674123,True
2026-02-09T00:00:00+00:00,2026-02-10T10:00:00+00:00,35,0.1192745778331198,True
2026-02-09T00:00:00+00:00,2026-02-10T11:00:00+00:00,36,0.04254217689167597,True
2026-02-09T00:00:00+00:00,2026-02-10T12:00:00+00:00,37,0.04097007210567106,True
2026-02-09T00:00:00+00:00,2026-02-10T13:00:00+00:00,38,0.14124428437080527,True
2026-02-09T00:00:00+00:00,2026-02-10T14:00:00+00:00,39,0.36714524097660395,True
2026-02-09T00:00:00+00:00,2026-02-10T15:00:00+00:00,40,0.7280953106538746,True
2026-02-09T00:00:00+00:00,2026-02-10T16:00:00+00:00,41,0.7643911385561045,True
2026-02-09T00:00:00+00:00,2026-02-10T17:00:00+00:00,42,0.7392965118276721,True
2026-02-09T00:00:00+00:00,2026-02-10T18:00:00+00:00,43,0.8317884128392113,True
2026-02-09T00:00:00+00:00,2026-02-10T19:00:00+00:00,44,0.9596657736581399,True
2026-02-09T00:00:00+00:00,2026-02-10T20:00:00+00:00,45,0.958737235963194,True
2026-02-09T00:00:00+00:00,2026-02-10T21:00:00+00:00,46,0.8794347456878555,True
2026-02-09T00:00:00+00:00,2026-02-10T22:00:00+00:00,47,0.6622323292689192,True
2026-02-09T00:00:00+00:00,2026-02-10T23:00:00+00:00,48,0.3635724393437309,True
2026-02-10T00:00:00+00:00,2026-02-10T00:00:00+00:00,1,0.015629540041419077,True
2026-02-10T00:00:00+00:00,2026-02-10T01:00:00+00:00,2,0.017025818568794156,True
2026-02-10T00:00:00+00:00,2026-02-10T02:00:00+00:00,3,0.0647252557827743,True
2026-02-10T00:00:00+00:00,2026-02-10T03:00:00+00:00,4,0.11971687891706029,True
2026-02-10T00:00:00+00:00,2026-02-10T04:00:00+00:00,5,0.17813079256733458,True
2026-02-10T00:00:00+00:00,2026-02-10T05:00:00+00:00,6,0.21498527655365524,True
2026-02-10T00:00:00+00:00,2026-02-10T06:00:00+00:00,7,0.19989178281852207,True
2026-02-10T00:00:00+00:00,2026-02-10T07:00:00+00:00,8,0.14918979454461445,True
2026-02-10T00:00:00+00:00,2026-02-10T08:00:00+00:00,9,0.07982579740370771,True
2026-02-10T00:00:00+00:00,2026-02-10T09:00:00+00:00,10,0.06448963867140617,True
2026-02-10T00:00:00+00:00,2026-02-10T10:00:00+00:00,11,0.07256932053997145,True
2026-02-10T00:00:00+00:00,2026-02-10T11:00:00+00:00,12,0.0503174133970614,True
2026-02-10T00:00:00+00:00,2026-02-10T12:00:00+00:00,13,0.04156508589879868,True
2026-02-10T00:00:00+00:00,2026-02-10T13:00:00+00:00,14,0.11278052040289485,True
2026-02-10T00:00:00+00:00,2026-02-10T14:00:00+00:00,15,0.5617213197731336,True
2026-02-10T00:00:00+00:00,2026-02-10T15:00:00+00:00,16,0.736545586647151,True
2026-02-10T00:00:00+00:00,2026-02-10T16:00:00+00:00,17,0.817804162936562,True
2026-02-10T00:00:00+00:00,2026-02-10T17:00:00+00:00,18,0.9171867939651328,True
2026-02-10T00:00:00+00:00,2026-02-10T18:00:00+00:00,19,0.941687025518584,True
2026-02-10T00:00:00+00:00,2026-02-10T19:00:00+00:00,20,0.95043569823964,True
2026-02-10T00:00:00+00:00,2026-02-10T20:00:00+00:00,21,0.9663450924247766,True
2026-02-10T00:00:00+00:00,2026-02-10T21:00:00+00:00,22,0.8966128002480221,True
2026-02-10T00:00:00+00:00,2026-02-10T22:00:00+00:00,23,0.7715350841176309,True
2026-02-10T00:00:00+00:00,2026-02-10T23:00:00+00:00,24,0.5390792809624763,True
2026-02-10T00:00:00+00:00,2026-02-11T00:00:00+00:00,25,0.251535216779528,True
2026-02-10T00:00:00+00:00,2026-02-11T01:00:00+00:00,26,0.05498283079894033,True
2026-02-10T00:00:00+00:00,2026-02-11T02:00:00+00:00,27,0.037528246217874095,True
2026-02-10T00:00:00+00:00,2026-02-11T03:00:00+00:00,28,0.03445420712719475,True
2026-02-10T00:00:00+00:00,2026-02-11T04:00:00+00:00,29,0.06484147558636003,True
2026-02-10T00:00:00+00:00,2026-02-11T05:00:00+00:00,30,0.08856569196888227,True
2026-02-10T00:00:00+00:00,2026-02-11T06:00:00+00:00,31,0.0860561218636447,True
2026-02-10T00:00:00+00:00,2026-02-11T07:00:00+00:00,32,0.15834950634867706,True
2026-02-10T00:00:00+00:00,2026-02-11T08:00:00+00:00,33,0.1745873791590573,True
2026-02-10T00:00:00+00:00,2026-02-11T09:00:00+00:00,34,0.21303361800336984,True
2026-02-10T00:00:00+00:00,2026-02-11T10:00:00+00:00,35,0.5943812579239067,True
2026-02-10T00:00:00+00:00,2026-02-11T11:00:00+00:00,36,0.835771233947469,True
2026-02-10T00:00:00+00:00,2026-02-11T12:00:00+00:00,37,0.9780979260458639,True
2026-02-10T00:00:00+00:00,2026-02-11T13:00:00+00:00,38,0.9890290146706271,True
2026-02-10T00:00:00+00:00,2026-02-11T14:00:00+00:00,39,0.9845556485994298,True
2026-02-10T00:00:00+00:00,2026-02-11T15:00:00+00:00,40,0.9872474490970541,True
2026-02-10T00:00:00+00:00,2026-02-11T16:00:00+00:00,41,0.7157985312434019,True
2026-02-10T00:00:00+00:00,2026-02-11T17:00:00+00:00,42,0.6811038891909001,True
2026-02-10T00:00:00+00:00,2026-02-11T18:00:00+00:00,43,0.6631245373189241,True
2026-02-10T00:00:00+00:00,2026-02-11T19:00:00+00:00,44,0.5870961654129517,True
2026-02-10T00:00:00+00:00,2026-02-11T20:00:00+00:00,45,0.5067760212850523,True
2026-02-10T00:00:00+00:00,2026-02-11T21:00:00+00:00,46,0.430157825417338,True
2026-02-10T00:00:00+00:00,2026-02-11T22:00:00+00:00,47,0.4134100696620857,True
2026-02-10T00:00:00+00:00,2026-02-11T23:00:00+00:00,48,0.3524567826073921,True
2026-02-11T00:00:00+00:00,2026-02-11T00:00:00+00:00,1,0.15772500562065314,True
2026-02-11T00:00:00+00:00,2026-02-11T01:00:00+00:00,2,0.042400607813856094,True
2026-02-11T00:00:00+00:00,2026-02-11T02:00:00+00:00,3,0.020664449063539442,True
2026-02-11T00:00:00+00:00,2026-02-11T03:00:00+00:00,4,0.056012115765084684,True
2026-02-11T00:00:00+00:00,2026-02-11T04:00:00+00:00,5,0.04960536286523329,True
2026-02-11T00:00:00+00:00,2026-02-11T05:00:00+00:00,6,0.08689384002448183,True
2026-02-11T00:00:00+00:00,2026-02-11T06:00:00+00:00,7,0.21089034108139565,True
2026-02-11T00:00:00+00:00,2026-02-11T07:00:00+00:00,8,0.15750390730211836,True
2026-02-11T00:00:00+00:00,2026-02-11T08:00:00+00:00,9,0.13734554884860747,True
2026-02-11T00:00:00+00:00,2026-02-11T09:00:00+00:00,10,0.13243144346103325,True
2026-02-11T00:00:00+00:00,2026-02-11T10:00:00+00:00,11,0.45641442369721313,True
2026-02-11T00:00:00+00:00,2026-02-11T11:00:00+00:00,12,0.8331048622209316,True
2026-02-11T00:00:00+00:00,2026-02-11T12:00:00+00:00,13,0.9407899162867213,True
2026-02-11T00:00:00+00:00,2026-02-11T13:00:00+00:00,14,0.9899348867042562,True
2026-02-11T00:00:00+00:00,2026-02-11T14:00:00+00:00,15,0.9943301902216148,True
2026-02-11T00:00:00+00:00,2026-02-11T15:00:00+00:00,16,0.983556064490555,True
2026-02-11T00:00:00+00:00,2026-02-11T16:00:00+00:00,17,0.9936714255582568,True
2026-02-11T00:00:00+00:00,2026-02-11T17:00:00+00:00,18,0.9815838263433876,True
2026-02-11T00:00:00+00:00,2026-02-11T18:00:00+00:00,19,0.9349015423863314,True
2026-02-11T00:00:00+00:00,2026-02-11T19:00:00+00:00,20,0.8770875168095623,True
2026-02-11T00:00:00+00:00,2026-02-11T20:00:00+00:00,21,0.7935608135207367,True
2026-02-11T00:00:00+00:00,2026-02-11T21:00:00+00:00,22,0.7332829642564054,True
2026-02-11T00:00:00+00:00,2026-02-11T22:00:00+00:00,23,0.6838236620599749,True
2026-02-11T00:00:00+00:00,2026-02-11T23:00:00+00:00,24,0.6515877937492587,True
2026-02-11T00:00:00+00:00,2026-02-12T00:00:00+00:00,25,0.5814786277115154,True
2026-02-11T00:00:00+00:00,2026-02-12T01:00:00+00:00,26,0.2144654277069066,True
2026-02-11T00:00:00+00:00,2026-02-12T02:00:00+00:00,27,0.18899313723933217,True
2026-02-11T00:00:00+00:00,2026-02-12T03:00:00+00:00,28,0.10915871953352432,True
2026-02-11T00:00:00+00:00,2026-02-12T04:00:00+00:00,29,0.04963967958632182,True
2026-02-11T00:00:00+00:00,2026-02-12T05:00:00+00:00,30,0.024068982125521825,True
2026-02-11T00:00:00+00:00,2026-02-12T06:00:00+00:00,31,0.015531704240491004,True
2026-02-11T00:00:00+00:00,2026-02-12T07:00:00+00:00,32,0.014978535829191134,True
2026-02-11T00:00:00+00:00,2026-02-12T08:00:00+00:00,33,0.012782399353934208,True
2026-02-11T00:00:00+00:00,2026-02-12T09:00:00+00:00,34,0.016423399654200244,True
2026-02-11T00:00:00+00:00,2026-02-12T10:00:00+00:00,35,0.08071983080861107,True
2026-02-11T00:00:00+00:00,2026-02-12T11:00:00+00:00,36,0.1268390922952315,True
2026-02-11T00:00:00+00:00,2026-02-12T12:00:00+00:00,37,0.26555699395204135,True
2026-02-11T00:00:00+00:00,2026-02-12T13:00:00+00:00,38,0.33002492115089,True
2026-02-11T00:00:00+00:00,2026-02-12T14:00:00+00:00,39,0.3276743451313966,True
2026-02-11T00:00:00+00:00,2026-02-12T15:00:00+00:00,40,0.3018680111530116,True
2026-02-11T00:00:00+00:00,2026-02-12T16:00:00+00:00,41,0.07962235657954911,True
2026-02-11T00:00:00+00:00,2026-02-12T17:00:00+00:00,42,0.07732923573386606,True
2026-02-11T00:00:00+00:00,2026-02-12T18:00:00+00:00,43,0.0581448799890727,True
2026-02-11T00:00:00+00:00,2026-02-12T19:00:00+00:00,44,0.0453012493658307,True
2026-02-11T00:00:00+00:00,2026-02-12T20:00:00+00:00,45,0.029211016020958852,True
2026-02-11T00:00:00+00:00,2026-02-12T21:00:00+00:00,46,0.037238525893845506,True
2026-02-11T00:00:00+00:00,2026-02-12T22:00:00+00:00,47,0.021600343065126176,True
2026-02-11T00:00:00+00:00,2026-02-12T23:00:00+00:00,48,0.030901751742577876,True
2026-02-12T00:00:00+00:00,2026-02-12T00:00:00+00:00,1,0.22027601887566173,True
2026-02-12T00:00:00+00:00,2026-02-12T01:00:00+00:00,2,0.0880370490504114,True
2026-02-12T00:00:00+00:00,2026-02-12T02:00:00+00:00,3,0.041894820264969185,True
2026-02-12T00:00:00+00:00,2026-02-12T03:00:00+00:00,4,0.023517228878112677,True
2026-02-12T00:00:00+00:00,2026-02-12T04:00:00+00:00,5,0.016309242337734807,True
2026-02-12T00:00:00+00:00,2026-02-12T05:00:00+00:00,6,0.017779860981539757,True
2026-02-12T00:00:00+00:00,2026-02-12T06:00:00+00:00,7,0.031053466811006784,True
2026-02-12T00:00:00+00:00,2026-02-12T07:00:00+00:00,8,0.04086995376383995,True
2026-02-12T00:00:00+00:00,2026-02-12T08:00:00+00:00,9,0.07292953637800584,True
2026-02-12T00:00:00+00:00,2026-02-12T09:00:00+00:00,10,0.06822068353250177,True
2026-02-12T00:00:00+00:00,2026-02-12T10:00:00+00:00,11,0.09330847884528806,True
2026-02-12T00:00:00+00:00,2026-02-12T11:00:00+00:00,12,0.10006956832018474,True
2026-02-12T00:00:00+00:00,2026-02-12T12:00:00+00:00,13,0.12022170551415631,True
2026-02-12T00:00:00+00:00,2026-02-12T13:00:00+00:00,14,0.17331312933207016,True
2026-02-12T00:00:00+00:00,2026-02-12T14:00:00+00:00,15,0.15694312752598696,True
2026-02-12T00:00:00+00:00,2026-02-12T15:00:00+00:00,16,0.134733818667941,True
2026-02-12T00:00:00+00:00,2026-02-12T16:00:00+00:00,17,0.27353252635079894,True
2026-02-12T00:00:00+00:00,2026-02-12T17:00:00+00:00,18,0.14224957024468993,True
