issue_time,target_time,target_time_local,lead_hour,power_pred
2026-02-06,2026-02-07 05:00:00,2026-02-07 11:00:00,30,0.11246524438448459
2026-02-06,2026-02-07 06:00:00,2026-02-07 12:00:00,31,0.19807566115852118
2026-02-06,2026-02-07 07:00:00,2026-02-07 13:00:00,32,0.272276502011333
2026-02-06,2026-02-07 08:00:00,2026-02-07 14:00:00,33,0.3025601610122766
2026-02-06,2026-02-07 09:00:00,2026-02-07 15:00:00,34,0.20301227253723222
2026-02-06,2026-02-07 10:00:00,2026-02-07 16:00:00,35,0.10990781224093824
2026-02-06,2026-02-07 11:00:00,2026-02-07 17:00:00,36,0.029724715798412165
2026-02-06,2026-02-07 12:00:00,2026-02-07 18:00:00,37,0.04363628890566995
2026-02-06,2026-02-07 13:00:00,2026-02-07 19:00:00,38,0.09444022407920873
2026-02-06,2026-02-07 14:00:00,2026-02-07 20:00:00,39,0.19053969034198084
2026-02-06,2026-02-07 15:00:00,2026-02-07 21:00:00,40,0.4434057630435217
2026-02-06,2026-02-07 16:00:00,2026-02-07 22:00:00,41,0.613794969384287
2026-02-06,2026-02-07 17:00:00,2026-02-07 23:00:00,42,0.6398607603560278
2026-02-06,2026-02-07 18:00:00,2026-02-08 00:00:00,43,0.6386266104548316
2026-02-06,2026-02-07 19:00:00,2026-02-08 01:00:00,44,0.6885218604499116
2026-02-06,2026-02-07 20:00:00,2026-02-08 02:00:00,45,0.7520223406926235
2026-02-06,2026-02-07 21:00:00,2026-02-08 03:00:00,46,0.8139003544415782
2026-02-06,2026-02-07 22:00:00,2026-02-08 04:00:00,47,0.850108791559399
2026-02-06,2026-02-07 23:00:00,2026-02-08 05:00:00,48,0.8121691479323663
2026-02-07,2026-02-07 00:00:00,2026-02-07 06:00:00,1,0.047002972033956744
2026-02-07,2026-02-07 01:00:00,2026-02-07 07:00:00,2,0.05207804284317784
2026-02-07,2026-02-07 02:00:00,2026-02-07 08:00:00,3,0.022929625137966866
2026-02-07,2026-02-07 03:00:00,2026-02-07 09:00:00,4,0.014743036279528436
2026-02-07,2026-02-07 04:00:00,2026-02-07 10:00:00,5,0.09931338716327154
2026-02-07,2026-02-07 05:00:00,2026-02-07 11:00:00,6,0.2554948770903695
2026-02-07,2026-02-07 06:00:00,2026-02-07 12:00:00,7,0.34542633219613783
2026-02-07,2026-02-07 07:00:00,2026-02-07 13:00:00,8,0.43543482927974064
2026-02-07,2026-02-07 08:00:00,2026-02-07 14:00:00,9,0.31796538704190924
2026-02-07,2026-02-07 09:00:00,2026-02-07 15:00:00,10,0.13145012885357052
2026-02-07,2026-02-07 10:00:00,2026-02-07 16:00:00,11,0.071118394037267
2026-02-07,2026-02-07 11:00:00,2026-02-07 17:00:00,12,0.03775839823049141
2026-02-07,2026-02-07 12:00:00,2026-02-07 18:00:00,13,0.04080669139955199
2026-02-07,2026-02-07 13:00:00,2026-02-07 19:00:00,14,0.13866665212568471
2026-02-07,2026-02-07 14:00:00,2026-02-07 20:00:00,15,0.367607468200479
2026-02-07,2026-02-07 15:00:00,2026-02-07 21:00:00,16,0.6270810416266526
2026-02-07,2026-02-07 16:00:00,2026-02-07 22:00:00,17,0.6217949308348761
2026-02-07,2026-02-07 17:00:00,2026-02-07 23:00:00,18,0.6736470786918675
2026-02-07,2026-02-07 18:00:00,2026-02-08 00:00:00,19,0.6849041932059721
2026-02-07,2026-02-07 19:00:00,2026-02-08 01:00:00,20,0.7006171804736838
2026-02-07,2026-02-07 20:00:00,2026-02-08 02:00:00,21,0.7821910157704789
2026-02-07,2026-02-07 21:00:00,2026-02-08 03:00:00,22,0.7973509133095558
2026-02-07,2026-02-07 22:00:00,2026-02-08 04:00:00,23,0.7477368344684293
2026-02-07,2026-02-07 23:00:00,2026-02-08 05:00:00,24,0.6698434475377854
2026-02-07,2026-02-08 00:00:00,2026-02-08 06:00:00,25,0.6056005712533677
2026-02-07,2026-02-08 01:00:00,2026-02-08 07:00:00,26,0.4471533366645838
2026-02-07,2026-02-08 02:00:00,2026-02-08 08:00:00,27,0.3475927845656679
2026-02-07,2026-02-08 03:00:00,2026-02-08 09:00:00,28,0.21335910035398034
2026-02-07,2026-02-08 04:00:00,2026-02-08 10:00:00,29,0.18857272354104634
2026-02-07,2026-02-08 05:00:00,2026-02-08 11:00:00,30,0.05773281613556404
2026-02-07,2026-02-08 06:00:00,2026-02-08 12:00:00,31,0.020290817968361248
2026-02-07,2026-02-08 07:00:00,2026-02-08 13:00:00,32,0.01543226458599532
2026-02-07,2026-02-08 08:00:00,2026-02-08 14:00:00,33,0.03606914293987673
2026-02-07,2026-02-08 09:00:00,2026-02-08 15:00:00,34,0.13343491560155366
2026-02-07,2026-02-08 10:00:00,2026-02-08 16:00:00,35,0.7676763263977721
2026-02-07,2026-02-08 11:00:00,2026-02-08 17:00:00,36,0.9791394702662515
2026-02-07,2026-02-08 12:00:00,2026-02-08 18:00:00,37,0.9799314560698047
2026-02-07,2026-02-08 13:00:00,2026-02-08 19:00:00,38,0.9831382224020269
2026-02-07,2026-02-08 14:00:00,2026-02-08 20:00:00,39,0.9843165366398177
2026-02-07,2026-02-08 15:00:00,2026-02-08 21:00:00,40,0.9876683450562658
2026-02-07,2026-02-08 16:00:00,2026-02-08 22:00:00,41,0.9871856122356086
2026-02-07,2026-02-08 17:00:00,2026-02-08 23:00:00,42,0.9834909763969919
2026-02-07,2026-02-08 18:00:00,2026-02-09 00:00:00,43,0.9850176963500686
2026-02-07,2026-02-08 19:00:00,2026-02-09 01:00:00,44,0.9861267609193934
2026-02-07,2026-02-08 20:00:00,2026-02-09 02:00:00,45,0.9866299395774647
2026-02-07,2026-02-08 21:00:00,2026-02-09 03:00:00,46,0.9876266135044236
2026-02-07,2026-02-08 22:00:00,2026-02-09 04:00:00,47,0.9873320854003396
2026-02-07,2026-02-08 23:00:00,2026-02-09 05:00:00,48,0.9861854865705536
2026-02-08,2026-02-08 00:00:00,2026-02-08 06:00:00,1,0.5819198428853934
2026-02-08,2026-02-08 01:00:00,2026-02-08 07:00:00,2,0.38589187990594104
2026-02-08,2026-02-08 02:00:00,2026-02-08 08:00:00,3,0.22415246190065533
2026-02-08,2026-02-08 03:00:00,2026-02-08 09:00:00,4,0.1670554781896453
2026-02-08,2026-02-08 04:00:00,2026-02-08 10:00:00,5,0.09987390632080317
2026-02-08,2026-02-08 05:00:00,2026-02-08 11:00:00,6,0.060548580791070235
2026-02-08,2026-02-08 06:00:00,2026-02-08 12:00:00,7,0.014098577820367896
2026-02-08,2026-02-08 07:00:00,2026-02-08 13:00:00,8,0.01542947682746428
2026-02-08,2026-02-08 08:00:00,2026-02-08 14:00:00,9,0.05133634969603383
2026-02-08,2026-02-08 09:00:00,2026-02-08 15:00:00,10,0.2859049510978615
2026-02-08,2026-02-08 10:00:00,2026-02-08 16:00:00,11,0.801907570604114
2026-02-08,2026-02-08 11:00:00,2026-02-08 17:00:00,12,0.989232053356496
2026-02-08,2026-02-08 12:00:00,2026-02-08 18:00:00,13,0.9872225041244674
2026-02-08,2026-02-08 13:00:00,2026-02-08 19:00:00,14,0.9902955911863921
2026-02-08,2026-02-08 14:00:00,2026-02-08 20:00:00,15,0.9844980394592628
2026-02-08,2026-02-08 15:00:00,2026-02-08 21:00:00,16,0.985056578321396
2026-02-08,2026-02-08 16:00:00,2026-02-08 22:00:00,17,0.9873563511404471
2026-02-08,2026-02-08 17:00:00,2026-02-08 23:00:00,18,0.9824168669501516
2026-02-08,2026-02-08 18:00:00,2026-02-09 00:00:00,19,0.9807397159892194
2026-02-08,2026-02-08 19:00:00,2026-02-09 01:00:00,20,0.9821220581010216
2026-02-08,2026-02-08 20:00:00,2026-02-09 02:00:00,21,0.9819607857809927
2026-02-08,2026-02-08 21:00:00,2026-02-09 03:00:00,22,0.9840191212731003
2026-02-08,2026-02-08 22:00:00,2026-02-09 04:00:00,23,0.9875051501719473
2026-02-08,2026-02-08 23:00:00,2026-02-09 05:00:00,24,0.9879164887915255
2026-02-08,2026-02-09 00:00:00,2026-02-09 06:00:00,25,0.9869211377378386
2026-02-08,2026-02-09 01:00:00,2026-02-09 07:00:00,26,0.9843322445428644
2026-02-08,2026-02-09 02:00:00,2026-02-09 08:00:00,27,0.9785991232635041
2026-02-08,2026-02-09 03:00:00,2026-02-09 09:00:00,28,0.9778870571556441
2026-02-08,2026-02-09 04:00:00,2026-02-09 10:00:00,29,0.9718150016951526
2026-02-08,2026-02-09 05:00:00,2026-02-09 11:00:00,30,0.9740803790471151
2026-02-08,2026-02-09 06:00:00,2026-02-09 12:00:00,31,0.97142959652199
2026-02-08,2026-02-09 07:00:00,2026-02-09 13:00:00,32,0.9699461138413122
2026-02-08,2026-02-09 08:00:00,2026-02-09 14:00:00,33,0.9682065446592185
2026-02-08,2026-02-09 09:00:00,2026-02-09 15:00:00,34,0.9746320006033717
2026-02-08,2026-02-09 10:00:00,2026-02-09 16:00:00,35,0.9777744667175787
2026-02-08,2026-02-09 11:00:00,2026-02-09 17:00:00,36,0.9570458367552044
2026-02-08,2026-02-09 12:00:00,2026-02-09 18:00:00,37,0.7202755630352088
2026-02-08,2026-02-09 13:00:00,2026-02-09 19:00:00,38,0.6531159700957215
2026-02-08,2026-02-09 14:00:00,2026-02-09 20:00:00,39,0.614962698610743
2026-02-08,2026-02-09 15:00:00,2026-02-09 21:00:00,40,0.5848198309106296
2026-02-08,2026-02-09 16:00:00,2026-02-09 22:00:00,41,0.4055060789049751
2026-02-08,2026-02-09 17:00:00,2026-02-09 23:00:00,42,0.3561534414348685
2026-02-08,2026-02-09 18:00:00,2026-02-10 00:00:00,43,0.3417490857761213
2026-02-08,2026-02-09 19:00:00,2026-02-10 01:00:00,44,0.381797297515174
2026-02-08,2026-02-09 20:00:00,2026-02-10 02:00:00,45,0.3891194075896063
2026-02-08,2026-02-09 21:00:00,2026-02-10 03:00:00,46,0.2665812778233432
2026-02-08,2026-02-09 22:00:00,2026-02-10 04:00:00,47,0.2311496902996031
2026-02-08,2026-02-09 23:00:00,2026-02-10 05:00:00,48,0.1868231560499695
2026-02-09,2026-02-09 00:00:00,2026-02-09 06:00:00,1,0.9869556766121858
2026-02-09,2026-02-09 01:00:00,2026-02-09 07:00:00,2,0.9861591722238676
2026-02-09,2026-02-09 02:00:00,2026-02-09 08:00:00,3,0.9856632331181618
2026-02-09,2026-02-09 03:00:00,2026-02-09 09:00:00,4,0.9828512794961572
2026-02-09,2026-02-09 04:00:00,2026-02-09 10:00:00,5,0.9802595033991246
2026-02-09,2026-02-09 05:00:00,2026-02-09 11:00:00,6,0.9774483485611405
2026-02-09,2026-02-09 06:00:00,2026-02-09 12:00:00,7,0.9811752528364506
2026-02-09,2026-02-09 07:00:00,2026-02-09 13:00:00,8,0.9726493578579881
2026-02-09,2026-02-09 08:00:00,2026-02-09 14:00:00,9,0.9720009279310919
2026-02-09,2026-02-09 09:00:00,2026-02-09 15:00:00,10,0.9784218928749793
2026-02-09,2026-02-09 10:00:00,2026-02-09 16:00:00,11,0.9830652359688755
2026-02-09,2026-02-09 11:00:00,2026-02-09 17:00:00,12,0.9534274621111605
2026-02-09,2026-02-09 12:00:00,2026-02-09 18:00:00,13,0.7530111441966117
2026-02-09,2026-02-09 13:00:00,2026-02-09 19:00:00,14,0.5323270440552157
2026-02-09,2026-02-09 14:00:00,2026-02-09 20:00:00,15,0.5547324060652182
2026-02-09,2026-02-09 15:00:00,2026-02-09 21:00:00,16,0.4995930497643683
2026-02-09,2026-02-09 16:00:00,2026-02-09 22:00:00,17,0.32468950364354554
2026-02-09,2026-02-09 17:00:00,2026-02-09 23:00:00,18,0.12509670496785094
2026-02-09,2026-02-09 18:00:00,2026-02-10 00:00:00,19,0.09381523992113525
2026-02-09,2026-02-09 19:00:00,2026-02-10 01:00:00,20,0.09454161459203594
2026-02-09,2026-02-09 20:00:00,2026-02-10 02:00:00,21,0.08105352754864725
2026-02-09,2026-02-09 21:00:00,2026-02-10 03:00:00,22,0.12026117038334061
2026-02-09,2026-02-09 22:00:00,2026-02-10 04:00:00,23,0.1457855370065125
2026-02-09,2026-02-09 23:00:00,2026-02-10 05:00:00,24,0.1295630940789613
2026-02-09,2026-02-10 00:00:00,2026-02-10 06:00:00,25,0.0873205864996597
2026-02-09,2026-02-10 01:00:00,2026-02-10 07:00:00,26,0.029355939599380897
2026-02-09,2026-02-10 02:00:00,2026-02-10 08:00:00,27,0.04106415821638105
2026-02-09,2026-02-10 03:00:00,2026-02-10 09:00:00,28,0.0590416419629724
2026-02-09,2026-02-10 04:00:00,2026-02-10 10:00:00,29,0.08072073136567438
2026-02-09,2026-02-10 05:00:00,2026-02-10 11:00:00,30,0.106736774953682
2026-02-09,2026-02-10 06:00:00,2026-02-10 12:00:00,31,0.13709741753579316
2026-02-09,2026-02-10 07:00:00,2026-02-10 13:00:00,32,0.18099594429982344
2026-02-09,2026-02-10 08:00:00,2026-02-10 14:00:00,33,0.197370751778799
2026-02-09,2026-02-10 09:00:00,2026-02-10 15:00:00,34,0.14931024979469806
2026-02-09,2026-02-10 10:00:00,2026-02-10 16:00:00,35,0.10129226552725379
2026-02-09,2026-02-10 11:00:00,2026-02-10 17:00:00,36,0.03950763737766837
2026-02-09,2026-02-10 12:00:00,2026-02-10 18:00:00,37,0.03995081769750352
2026-02-09,2026-02-10 13:00:00,2026-02-10 19:00:00,38,0.1320868670238615
2026-02-09,2026-02-10 14:00:00,2026-02-10 20:00:00,39,0.39695345841771706
2026-02-09,2026-02-10 15:00:00,2026-02-10 21:00:00,40,0.7280422868424518
2026-02-09,2026-02-10 16:00:00,2026-02-10 22:00:00,41,0.7610201267051844
2026-02-09,2026-02-10 17:00:00,2026-02-10 23:00:00,42,0.7642494570807046
2026-02-09,2026-02-10 18:00:00,2026-02-11 00:00:00,43,0.8345060413125329
2026-02-09,2026-02-10 19:00:00,2026-02-11 01:00:00,44,0.9566806715147659
2026-02-09,2026-02-10 20:00:00,2026-02-11 02:00:00,45,0.9753888253574745
2026-02-09,2026-02-10 21:00:00,2026-02-11 03:00:00,46,0.8605533429995261
2026-02-09,2026-02-10 22:00:00,2026-02-11 04:00:00,47,0.6725572979661609
2026-02-09,2026-02-10 23:00:00,2026-02-11 05:00:00,48,0.35366556284635875
2026-02-10,2026-02-10 00:00:00,2026-02-10 06:00:00,1,0.03379358214900809
2026-02-10,2026-02-10 01:00:00,2026-02-10 07:00:00,2,0.016948429316208706
2026-02-10,2026-02-10 02:00:00,2026-02-10 08:00:00,3,0.06644688011069308
2026-02-10,2026-02-10 03:00:00,2026-02-10 09:00:00,4,0.12323315939841875
2026-02-10,2026-02-10 04:00:00,2026-02-10 10:00:00,5,0.19561247041530036
2026-02-10,2026-02-10 05:00:00,2026-02-10 11:00:00,6,0.22052267937256917
2026-02-10,2026-02-10 06:00:00,2026-02-10 12:00:00,7,0.1967016048567475
2026-02-10,2026-02-10 07:00:00,2026-02-10 13:00:00,8,0.1524762861413355
2026-02-10,2026-02-10 08:00:00,2026-02-10 14:00:00,9,0.06685353080900472
2026-02-10,2026-02-10 09:00:00,2026-02-10 15:00:00,10,0.06635157809861876
2026-02-10,2026-02-10 10:00:00,2026-02-10 16:00:00,11,0.07838979096685816
2026-02-10,2026-02-10 11:00:00,2026-02-10 17:00:00,12,0.04812679209526703
2026-02-10,2026-02-10 12:00:00,2026-02-10 18:00:00,13,0.03855136334004664
2026-02-10,2026-02-10 13:00:00,2026-02-10 19:00:00,14,0.13002534247200834
2026-02-10,2026-02-10 14:00:00,2026-02-10 20:00:00,15,0.5924657002086763
2026-02-10,2026-02-10 15:00:00,2026-02-10 21:00:00,16,0.7627154747350234
2026-02-10,2026-02-10 16:00:00,2026-02-10 22:00:00,17,0.829488959821727
2026-02-10,2026-02-10 17:00:00,2026-02-10 23:00:00,18,0.906677306187523
2026-02-10,2026-02-10 18:00:00,2026-02-11 00:00:00,19,0.9382584778405103
2026-02-10,2026-02-10 19:00:00,2026-02-11 01:00:00,20,0.9630114940295362
2026-02-10,2026-02-10 20:00:00,2026-02-11 02:00:00,21,0.9732094169766393
2026-02-10,2026-02-10 21:00:00,2026-02-11 03:00:00,22,0.9068039274665037
2026-02-10,2026-02-10 22:00:00,2026-02-11 04:00:00,23,0.7810464884730879
2026-02-10,2026-02-10 23:00:00,2026-02-11 05:00:00,24,0.5921553408360976
2026-02-10,2026-02-11 00:00:00,2026-02-11 06:00:00,25,0.27461367087717437
2026-02-10,2026-02-11 01:00:00,2026-02-11 07:00:00,26,0.08690503021015562
2026-02-10,2026-02-11 02:00:00,2026-02-11 08:00:00,27,0.04352818628652911
2026-02-10,2026-02-11 03:00:00,2026-02-11 09:00:00,28,0.03583180431957974
2026-02-10,2026-02-11 04:00:00,2026-02-11 10:00:00,29,0.0576685448570141
2026-02-10,2026-02-11 05:00:00,2026-02-11 11:00:00,30,0.08518898259291265
2026-02-10,2026-02-11 06:00:00,2026-02-11 12:00:00,31,0.09654915664194594
2026-02-10,2026-02-11 07:00:00,2026-02-11 13:00:00,32,0.15144704259933237
2026-02-10,2026-02-11 08:00:00,2026-02-11 14:00:00,33,0.15984304444276545
2026-02-10,2026-02-11 09:00:00,2026-02-11 15:00:00,34,0.24544992686630743
2026-02-10,2026-02-11 10:00:00,2026-02-11 16:00:00,35,0.5803821774946889
2026-02-10,2026-02-11 11:00:00,2026-02-11 17:00:00,36,0.8200321066186262
2026-02-10,2026-02-11 12:00:00,2026-02-11 18:00:00,37,0.9458779990014495
2026-02-10,2026-02-11 13:00:00,2026-02-11 19:00:00,38,0.9639850606192261
2026-02-10,2026-02-11 14:00:00,2026-02-11 20:00:00,39,0.9718552896721271
2026-02-10,2026-02-11 15:00:00,2026-02-11 21:00:00,40,0.9824652023049315
2026-02-10,2026-02-11 16:00:00,2026-02-11 22:00:00,41,0.6936242068936251
2026-02-10,2026-02-11 17:00:00,2026-02-11 23:00:00,42,0.6655129544295861
2026-02-10,2026-02-11 18:00:00,2026-02-12 00:00:00,43,0.6899460328256979
2026-02-10,2026-02-11 19:00:00,2026-02-12 01:00:00,44,0.6410204862220016
2026-02-10,2026-02-11 20:00:00,2026-02-12 02:00:00,45,0.5390242811512816
2026-02-10,2026-02-11 21:00:00,2026-02-12 03:00:00,46,0.4576580999625024
2026-02-10,2026-02-11 22:00:00,2026-02-12 04:00:00,47,0.4557171083129067
2026-02-10,2026-02-11 23:00:00,2026-02-12 05:00:00,48,0.406208142601621
2026-02-11,2026-02-11 00:00:00,2026-02-11 06:00:00,1,0.16957557408208326
2026-02-11,2026-02-11 01:00:00,2026-02-11 07:00:00,2,0.04396675725935842
2026-02-11,2026-02-11 02:00:00,2026-02-11 08:00:00,3,0.02386963059651949
2026-02-11,2026-02-11 03:00:00,2026-02-11 09:00:00,4,0.04705274023433447
2026-02-11,2026-02-11 04:00:00,2026-02-11 10:00:00,5,0.05032290821693998
2026-02-11,2026-02-11 05:00:00,2026-02-11 11:00:00,6,0.0862853459296374
2026-02-11,2026-02-11 06:00:00,2026-02-11 12:00:00,7,0.18286441084011404
2026-02-11,2026-02-11 07:00:00,2026-02-11 13:00:00,8,0.15647285806350983
2026-02-11,2026-02-11 08:00:00,2026-02-11 14:00:00,9,0.12584001826407634
2026-02-11,2026-02-11 09:00:00,2026-02-11 15:00:00,10,0.12798692090491512
2026-02-11,2026-02-11 10:00:00,2026-02-11 16:00:00,11,0.437663993554117
2026-02-11,2026-02-11 11:00:00,2026-02-11 17:00:00,12,0.781379889845651
2026-02-11,2026-02-11 12:00:00,2026-02-11 18:00:00,13,0.8892466340647038
2026-02-11,2026-02-11 13:00:00,2026-02-11 19:00:00,14,0.9529213337385446
2026-02-11,2026-02-11 14:00:00,2026-02-11 20:00:00,15,0.970183228965042
2026-02-11,2026-02-11 15:00:00,2026-02-11 21:00:00,16,0.9512358410168918
2026-02-11,2026-02-11 16:00:00,2026-02-11 22:00:00,17,0.9678461381920715
2026-02-11,2026-02-11 17:00:00,2026-02-11 23:00:00,18,0.9433586067437644
2026-02-11,2026-02-11 18:00:00,2026-02-12 00:00:00,19,0.9165998462743115
2026-02-11,2026-02-11 19:00:00,2026-02-12 01:00:00,20,0.8577883782908774
2026-02-11,2026-02-11 20:00:00,2026-02-12 02:00:00,21,0.7897027172567681
2026-02-11,2026-02-11 21:00:00,2026-02-12 03:00:00,22,0.7082783298616147
2026-02-11,2026-02-11 22:00:00,2026-02-12 04:00:00,23,0.6840946685103421
2026-02-11,2026-02-11 23:00:00,2026-02-12 05:00:00,24,0.6763122533273238
2026-02-11,2026-02-12 00:00:00,2026-02-12 06:00:00,25,0.6011896301841488
2026-02-11,2026-02-12 01:00:00,2026-02-12 07:00:00,26,0.25108020140547416
2026-02-11,2026-02-12 02:00:00,2026-02-12 08:00:00,27,0.22215250823448282
2026-02-11,2026-02-12 03:00:00,2026-02-12 09:00:00,28,0.14889393511360863
2026-02-11,2026-02-12 04:00:00,2026-02-12 10:00:00,29,0.07217119287387265
2026-02-11,2026-02-12 05:00:00,2026-02-12 11:00:00,30,0.028737467630956817
2026-02-11,2026-02-12 06:00:00,2026-02-12 12:00:00,31,0.024467981188279905
2026-02-11,2026-02-12 07:00:00,2026-02-12 13:00:00,32,0.02527242632536699
2026-02-11,2026-02-12 08:00:00,2026-02-12 14:00:00,33,0.028319860957717248
2026-02-11,2026-02-12 09:00:00,2026-02-12 15:00:00,34,0.027542583358245484
2026-02-11,2026-02-12 10:00:00,2026-02-12 16:00:00,35,0.09631335789461574
2026-02-11,2026-02-12 11:00:00,2026-02-12 17:00:00,36,0.1454409133462772
2026-02-11,2026-02-12 12:00:00,2026-02-12 18:00:00,37,0.29094363279871555
2026-02-11,2026-02-12 13:00:00,2026-02-12 19:00:00,38,0.3617987957395714
2026-02-11,2026-02-12 14:00:00,2026-02-12 20:00:00,39,0.3648488026088397
2026-02-11,2026-02-12 15:00:00,2026-02-12 21:00:00,40,0.3384802062012093
2026-02-11,2026-02-12 16:00:00,2026-02-12 22:00:00,41,0.10659943762218341
2026-02-11,2026-02-12 17:00:00,2026-02-12 23:00:00,42,0.09632703955871355
2026-02-11,2026-02-12 18:00:00,2026-02-13 00:00:00,43,0.06266021284986625
2026-02-11,2026-02-12 19:00:00,2026-02-13 01:00:00,44,0.04328471242330744
2026-02-11,2026-02-12 20:00:00,2026-02-13 02:00:00,45,0.02537847662623079
2026-02-11,2026-02-12 21:00:00,2026-02-13 03:00:00,46,0.02706059425217023
2026-02-11,2026-02-12 22:00:00,2026-02-13 04:00:00,47,0.024874118110077642
2026-02-11,2026-02-12 23:00:00,2026-02-13 05:00:00,48,0.04286724869177723
2026-02-12,2026-02-12 00:00:00,2026-02-12 06:00:00,1,0.25382066882485665
2026-02-12,2026-02-12 01:00:00,2026-02-12 07:00:00,2,0.10234691864056153
2026-02-12,2026-02-12 02:00:00,2026-02-12 08:00:00,3,0.06039412074676318
2026-02-12,2026-02-12 03:00:00,2026-02-12 09:00:00,4,0.04103643011847983
2026-02-12,2026-02-12 04:00:00,2026-02-12 10:00:00,5,0.034172310358771066
2026-02-12,2026-02-12 05:00:00,2026-02-12 11:00:00,6,0.035918889265279565
2026-02-12,2026-02-12 06:00:00,2026-02-12 12:00:00,7,0.040352500963929075
2026-02-12,2026-02-12 07:00:00,2026-02-12 13:00:00,8,0.0528722071936175
2026-02-12,2026-02-12 08:00:00,2026-02-12 14:00:00,9,0.08007020255767215
2026-02-12,2026-02-12 09:00:00,2026-02-12 15:00:00,10,0.07270407103470741
2026-02-12,2026-02-12 10:00:00,2026-02-12 16:00:00,11,0.10040423829918378
2026-02-12,2026-02-12 11:00:00,2026-02-12 17:00:00,12,0.10557771782491884
2026-02-12,2026-02-12 12:00:00,2026-02-12 18:00:00,13,0.1422837825915653
2026-02-12,2026-02-12 13:00:00,2026-02-12 19:00:00,14,0.1986709897303696
2026-02-12,2026-02-12 14:00:00,2026-02-12 20:00:00,15,0.1890595562782926
2026-02-12,2026-02-12 15:00:00,2026-02-12 21:00:00,16,0.15791785335480282
2026-02-12,2026-02-12 16:00:00,2026-02-12 22:00:00,17,0.3112937532736763
2026-02-12,2026-02-12 17:00:00,2026-02-12 23:00:00,18,0.17318207998232152
2026-02-12,2026-02-12 18:00:00,2026-02-13 00:00:00,19,0.09572290331679474
2026-02-12,2026-02-12 19:00:00,2026-02-13 01:00:00,20,0.03129784051035364
2026-02-12,2026-02-12 20:00:00,2026-02-13 02:00:00,21,0.036064542706051465
2026-02-12,2026-02-12 21:00:00,2026-02-13 03:00:00,22,0.025640828646471
2026-02-12,2026-02-12 22:00:00,2026-02-13 04:00:00,23,0.03335824831867231
2026-02-12,2026-02-12 23:00:00,2026-02-13 05:00:00,24,0.016444732700642607
2026-02-12,2026-02-13 00:00:00,2026-02-13 06:00:00,25,0.03768994442672441
2026-02-12,2026-02-13 01:00:00,2026-02-13 07:00:00,26,0.039832635115429796
2026-02-12,2026-02-13 02:00:00,2026-02-13 08:00:00,27,0.031209914577039553
2026-02-12,2026-02-13 03:00:00,2026-02-13 09:00:00,28,0.039662669770970826
2026-02-12,2026-02-13 04:00:00,2026-02-13 10:00:00,29,0.031560906640199345
2026-02-12,2026-02-13 05:00:00,2026-02-13 11:00:00,30,0.025672982510789862
2026-02-12,2026-02-13 06:00:00,2026-02-13 12:00:00,31,0.02241957006969573
2026-02-12,2026-02-13 07:00:00,2026-02-13 13:00:00,32,0.024414115814024064
2026-02-12,2026-02-13 08:00:00,2026-02-13 14:00:00,33,0.02902680722416538
2026-02-12,2026-02-13 09:00:00,2026-02-13 15:00:00,34,0.029184090012079843
2026-02-12,2026-02-13 10:00:00,2026-02-13 16:00:00,35,0.03505698418205363
2026-02-12,2026-02-13 11:00:00,2026-02-13 17:00:00,36,0.02903596707124197
2026-02-12,2026-02-13 12:00:00,2026-02-13 18:00:00,37,0.04996639030876201
2026-02-12,2026-02-13 13:00:00,2026-02-13 19:00:00,38,0.10638647615246942
2026-02-12,2026-02-13 14:00:00,2026-02-13 20:00:00,39,0.1733593402103642
2026-02-12,2026-02-13 15:00:00,2026-02-13 21:00:00,40,0.23976914964179882
2026-02-12,2026-02-13 16:00:00,2026-02-13 22:00:00,41,0.1675104651305179
2026-02-12,2026-02-13 17:00:00,2026-02-13 23:00:00,42,0.38582492176139144
2026-02-12,2026-02-13 18:00:00,2026-02-14 00:00:00,43,0.46704322673033777
2026-02-12,2026-02-13 19:00:00,2026-02-14 01:00:00,44,0.6501808557589341
2026-02-12,2026-02-13 20:00:00,2026-02-14 02:00:00,45,0.7244062228260811
2026-02-12,2026-02-13 21:00:00,2026-02-14 03:00:00,46,0.7146828076465966
2026-02-12,2026-02-13 22:00:00,2026-02-14 04:00:00,47,0.6951236421805345
2026-02-12,2026-02-13 23:00:00,2026-02-14 05:00:00,48,0.29256581647429525
2026-02-13,2026-02-13 00:00:00,2026-02-13 06:00:00,1,0.030001389449018707
2026-02-13,2026-02-13 01:00:00,2026-02-13 07:00:00,2,0.03104450408378575
2026-02-13,2026-02-13 02:00:00,2026-02-13 08:00:00,3,0.030345272918618445
2026-02-13,2026-02-13 03:00:00,2026-02-13 09:00:00,4,0.0356037484755078
2026-02-13,2026-02-13 04:00:00,2026-02-13 10:00:00,5,0.0312766039387274
2026-02-13,2026-02-13 05:00:00,2026-02-13 11:00:00,6,0.021843005896015198
2026-02-13,2026-02-13 06:00:00,2026-02-13 12:00:00,7,0.021931460217933435
2026-02-13,2026-02-13 07:00:00,2026-02-13 13:00:00,8,0.021704478298389156
2026-02-13,2026-02-13 08:00:00,2026-02-13 14:00:00,9,0.025513852165831276
2026-02-13,2026-02-13 09:00:00,2026-02-13 15:00:00,10,0.029164205450744846
2026-02-13,2026-02-13 10:00:00,2026-02-13 16:00:00,11,0.03615050972169607
