target_time,target_time_local,power_pred,issue_time
2026-02-10T10:00:00+00:00,2026-02-10T16:00:00+06:00,0.07256932053997145,2026-02-10T00:00:00+00:00
2026-02-10T11:00:00+00:00,2026-02-10T17:00:00+06:00,0.0503174133970614,2026-02-10T00:00:00+00:00
2026-02-10T12:00:00+00:00,2026-02-10T18:00:00+06:00,0.04156508589879868,2026-02-10T00:00:00+00:00
2026-02-10T13:00:00+00:00,2026-02-10T19:00:00+06:00,0.11278052040289485,2026-02-10T00:00:00+00:00
2026-02-10T14:00:00+00:00,2026-02-10T20:00:00+06:00,0.5617213197731336,2026-02-10T00:00:00+00:00
2026-02-10T15:00:00+00:00,2026-02-10T21:00:00+06:00,0.736545586647151,2026-02-10T00:00:00+00:00
2026-02-10T16:00:00+00:00,2026-02-10T22:00:00+06:00,0.817804162936562,2026-02-10T00:00:00+00:00
2026-02-10T17:00:00+00:00,2026-02-10T23:00:00+06:00,0.9171867939651328,2026-02-10T00:00:00+00:00
2026-02-10T18:00:00+00:00,2026-02-11T00:00:00+06:00,0.941687025518584,2026-02-10T00:00:00+00:00
2026-02-10T19:00:00+00:00,2026-02-11T01:00:00+06:00,0.95043569823964,2026-02-10T00:00:00+00:00
2026-02-10T20:00:00+00:00,2026-02-11T02:00:00+06:00,0.9663450924247766,2026-02-10T00:00:00+00:00
2026-02-10T21:00:00+00:00,2026-02-11T03:00:00+06:00,0.8966128002480221,2026-02-10T00:00:00+00:00
2026-02-10T22:00:00+00:00,2026-02-11T04:00:00+06:00,0.7715350841176309,2026-02-10T00:00:00+00:00
2026-02-10T23:00:00+00:00,2026-02-11T05:00:00+06:00,0.5390792809624763,2026-02-10T00:00:00+00:00
2026-02-11T00:00:00+00:00,2026-02-11T06:00:00+06:00,0.15772500562065314,2026-02-11T00:00:00+00:00
2026-02-11T01:00:00+00:00,2026-02-11T07:00:00+06:00,0.042400607813856094,2026-02-11T00:00:00+00:00
2026-02-11T02:00:00+00:00,2026-02-11T08:00:00+06:00,0.020664449063539442,2026-02-11T00:00:00+00:00
2026-02-11T03:00:00+00:00,2026-02-11T09:00:00+06:00,0.056012115765084684,2026-02-11T00:00:00+00:00
2026-02-11T04:00:00+00:00,2026-02-11T10:00:00+06:00,0.04960536286523329,2026-02-11T00:00:00+00:00
2026-02-11T05:00:00+00:00,2026-02-11T11:00:00+06:00,0.08689384002448183,2026-02-11T00:00:00+00:00
2026-02-11T06:00:00+00:00,2026-02-11T12:00:00+06:00,0.21089034108139565,2026-02-11T00:00:00+00:00
2026-02-11T07:00:00+00:00,2026-02-11T13:00:00+06:00,0.15750390730211836,2026-02-11T00:00:00+00:00
2026-02-11T08:00:00+00:00,2026-02-11T14:00:00+06:00,0.13734554884860747,2026-02-11T00:00:00+00:00
2026-02-11T09:00:00+00:00,2026-02-11T15:00:00+06:00,0.13243144346103325,2026-02-11T00:00:00+00:00
2026-02-11T10:00:00+00:00,2026-02-11T16:00:00+06:00,0.45641442369721313,2026-02-11T00:00:00+00:00
2026-02-11T11:00:00+00:00,2026-02-11T17:00:00+06:00,0.8331048622209316,2026-02-11T00:00:00+00:00
2026-02-11T12:00:00+00:00,2026-02-11T18:00:00+06:00,0.9407899162867213,2026-02-11T00:00:00+00:00
2026-02-11T13:00:00+00:00,2026-02-11T19:00:00+06:00,0.9899348867042562,2026-02-11T00:00:00+00:00
2026-02-11T14:00:00+00:00,2026-02-11T20:00:00+06:00,0.9943301902216148,2026-02-11T00:00:00+00:00
2026-02-11T15:00:00+00:00,2026-02-11T21:00:00+06:00,0.983556064490555,2026-02-11T00:00:00+00:00
2026-02-11T16:00:00+00:00,2026-02-11T22:00:00+06:00,0.9936714255582568,2026-02-11T00:00:00+00:00
2026-02-11T17:00:00+00:00,2026-02-11T23:00:00+06:00,0.9815838263433876,2026-02-11T00:00:00+00:00
2026-02-11T18:00:00+00:00,2026-02-12T00:00:00+06:00,0.9349015423863314,2026-02-11T00:00:00+00:00
2026-02-11T19:00:00+00:00,2026-02-12T01:00:00+06:00,0.8770875168095623,2026-02-11T00:00:00+00:00
2026-02-11T20:00:00+00:00,2026-02-12T02:00:00+06:00,0.7935608135207367,2026-02-11T00:00:00+00:00
2026-02-11T21:00:00+00:00,2026-02-12T03:00:00+06:00,0.7332829642564054,2026-02-11T00:00:00+00:00
2026-02-11T22:00:00+00:00,2026-02-12T04:00:00+06:00,0.6838236620599749,2026-02-11T00:00:00+00:00
2026-02-11T23:00:00+00:00,2026-02-12T05:00:00+06:00,0.6515877937492587,2026-02-11T00:00:00+00:00
2026-02-12T00:00:00+00:00,2026-02-12T06:00:00+06:00,0.22027601887566173,2026-02-12T00:00:00+00:00
2026-02-12T01:00:00+00:00,2026-02-12T07:00:00+06:00,0.0880370490504114,2026-02-12T00:00:00+00:00
2026-02-12T02:00:00+00:00,2026-02-12T08:00:00+06:00,0.041894820264969185,2026-02-12T00:00:00+00:00
2026-02-12T03:00:00+00:00,2026-02-12T09:00:00+06:00,0.023517228878112677,2026-02-12T00:00:00+00:00
2026-02-12T04:00:00+00:00,2026-02-12T10:00:00+06:00,0.016309242337734807,2026-02-12T00:00:00+00:00
2026-02-12T05:00:00+00:00,2026-02-12T11:00:00+06:00,0.017779860981539757,2026-02-12T00:00:00+00:00
2026-02-12T06:00:00+00:00,2026-02-12T12:00:00+06:00,0.031053466811006784,2026-02-12T00:00:00+00:00
2026-02-12T07:00:00+00:00,2026-02-12T13:00:00+06:00,0.04086995376383995,2026-02-12T00:00:00+00:00
2026-02-12T08:00:00+00:00,2026-02-12T14:00:00+06:00,0.07292953637800584,2026-02-12T00:00:00+00:00
2026-02-12T09:00:00+00:00,2026-02-12T15:00:00+06:00,0.06822068353250177,2026-02-12T00:00:00+00:00
2026-02-12T10:00:00+00:00,2026-02-12T16:00:00+06:00,0.09330847884528806,2026-02-12T00:00:00+00:00
2026-02-12T11:00:00+00:00,2026-02-12T17:00:00+06:00,0.10006956832018474,2026-02-12T00:00:00+00:00
2026-02-12T12:00:00+00:00,2026-02-12T18:00:00+06:00,0.12022170551415631,2026-02-12T00:00:00+00:00
2026-02-12T13:00:00+00:00,2026-02-12T19:00:00+06:00,0.17331312933207016,2026-02-12T00:00:00+00:00
2026-02-12T14:00:00+00:00,2026-02-12T20:00:00+06:00,0.15694312752598696,2026-02-12T00:00:00+00:00
2026-02-12T15:00:00+00:00,2026-02-12T21:00:00+06:00,0.134733818667941,2026-02-12T00:00:00+00:00
2026-02-12T16:00:00+00:00,2026-02-12T22:00:00+06:00,0.27353252635079894,2026-02-12T00:00:00+00:00
2026-02-12T17:00:00+00:00,2026-02-12T23:00:00+06:00,0.14224957024468993,2026-02-12T00:00:00+00:00
2026-02-12T18:00:00+00:00,2026-02-13T00:00:00+06:00,0.08244459041182475,2026-02-12T00:00:00+00:00
2026-02-12T19:00:00+00:00,2026-02-13T01:00:00+06:00,0.020910631795377686,2026-02-12T00:00:00+00:00
2026-02-12T20:00:00+00:00,2026-02-13T02:00:00+06:00,0.04239568294255286,2026-02-12T00:00:00+00:00
2026-02-12T21:00:00+00:00,2026-02-13T03:00:00+06:00,0.029887096290783868,2026-02-12T00:00:00+00:00
2026-02-12T22:00:00+00:00,2026-02-13T04:00:00+06:00,0.021337346377716532,2026-02-12T00:00:00+00:00
2026-02-12T23:00:00+00:00,2026-02-13T05:00:00+06:00,0.02047625162617798,2026-02-12T00:00:00+00:00
2026-02-13T00:00:00+00:00,2026-02-13T06:00:00+06:00,0.02466463710157519,2026-02-13T00:00:00+00:00
2026-02-13T01:00:00+00:00,2026-02-13T07:00:00+06:00,0.014560836303058431,2026-02-13T00:00:00+00:00
2026-02-13T02:00:00+00:00,2026-02-13T08:00:00+06:00,0.01807433361025892,2026-02-13T00:00:00+00:00
2026-02-13T03:00:00+00:00,2026-02-13T09:00:00+06:00,0.02710040031111079,2026-02-13T00:00:00+00:00
2026-02-13T04:00:00+00:00,2026-02-13T10:00:00+06:00,0.021088204601914948,2026-02-13T00:00:00+00:00
2026-02-13T05:00:00+00:00,2026-02-13T11:00:00+06:00,0.020477372573274037,2026-02-13T00:00:00+00:00
2026-02-13T06:00:00+00:00,2026-02-13T12:00:00+06:00,0.01586063687789251,2026-02-13T00:00:00+00:00
2026-02-13T07:00:00+00:00,2026-02-13T13:00:00+06:00,0.017262441305839305,2026-02-13T00:00:00+00:00
2026-02-13T08:00:00+00:00,2026-02-13T14:00:00+06:00,0.017168575432093117,2026-02-13T00:00:00+00:00
2026-02-13T09:00:00+00:00,2026-02-13T15:00:00+06:00,0.026963823583683894,2026-02-13T00:00:00+00:00
2026-02-13T10:00:00+00:00,2026-02-13T16:00:00+06:00,0.03539634381496937,2026-02-13T00:00:00+00:00
2026-02-13T11:00:00+00:00,2026-02-13T17:00:00+06:00,0.0338506128887349,2026-02-13T00:00:00+00:00
2026-02-13T12:00:00+00:00,2026-02-13T18:00:00+06:00,0.04600857188075214,2026-02-13T00:00:00+00:00
2026-02-13T13:00:00+00:00,2026-02-13T19:00:00+06:00,0.10310096924107656,2026-02-13T00:00:00+00:00
2026-02-13T14:00:00+00:00,2026-02-13T20:00:00+06:00,0.2323883500143539,2026-02-13T00:00:00+00:00
2026-02-13T15:00:00+00:00,2026-02-13T21:00:00+06:00,0.5901658298327814,2026-02-13T00:00:00+00:00
2026-02-13T16:00:00+00:00,2026-02-13T22:00:00+06:00,0.4445857395711755,2026-02-13T00:00:00+00:00
2026-02-13T17:00:00+00:00,2026-02-13T23:00:00+06:00,0.5770869585564793,2026-02-13T00:00:00+00:00
2026-02-13T18:00:00+00:00,2026-02-14T00:00:00+06:00,0.6203800970435326,2026-02-13T00:00:00+00:00
2026-02-13T19:00:00+00:00,2026-02-14T01:00:00+06:00,0.709598738292926,2026-02-13T00:00:00+00:00
2026-02-13T20:00:00+00:00,2026-02-14T02:00:00+06:00,0.7653887855871276,2026-02-13T00:00:00+00:00
2026-02-13T21:00:00+00:00,2026-02-14T03:00:00+06:00,0.8285948379638473,2026-02-13T00:00:00+00:00
2026-02-13T22:00:00+00:00,2026-02-14T04:00:00+06:00,0.7189138677671958,2026-02-13T00:00:00+00:00
2026-02-13T23:00:00+00:00,2026-02-14T05:00:00+06:00,0.5607032023758809,2026-02-13T00:00:00+00:00
2026-02-14T00:00:00+00:00,2026-02-14T06:00:00+06:00,0.4741779357750088,2026-02-14T00:00:00+00:00
2026-02-14T01:00:00+00:00,2026-02-14T07:00:00+06:00,0.14559958560210076,2026-02-14T00:00:00+00:00
2026-02-14T02:00:00+00:00,2026-02-14T08:00:00+06:00,0.07121384576590556,2026-02-14T00:00:00+00:00
2026-02-14T03:00:00+00:00,2026-02-14T09:00:00+06:00,0.056124396090698976,2026-02-14T00:00:00+00:00
2026-02-14T04:00:00+00:00,2026-02-14T10:00:00+06:00,0.03895595036813386,2026-02-14T00:00:00+00:00
2026-02-14T05:00:00+00:00,2026-02-14T11:00:00+06:00,0.03437573407208988,2026-02-14T00:00:00+00:00
2026-02-14T06:00:00+00:00,2026-02-14T12:00:00+06:00,0.05277582196907098,2026-02-14T00:00:00+00:00
2026-02-14T07:00:00+00:00,2026-02-14T13:00:00+06:00,0.030119774940747718,2026-02-14T00:00:00+00:00
2026-02-14T08:00:00+00:00,2026-02-14T14:00:00+06:00,0.0165450220011045,2026-02-14T00:00:00+00:00
2026-02-14T09:00:00+00:00,2026-02-14T15:00:00+06:00,0.055418645937970724,2026-02-14T00:00:00+00:00
2026-02-14T10:00:00+00:00,2026-02-14T16:00:00+06:00,0.023093672889399952,2026-02-14T00:00:00+00:00
2026-02-14T11:00:00+00:00,2026-02-14T17:00:00+06:00,0.02594206500850688,2026-02-14T00:00:00+00:00
2026-02-14T12:00:00+00:00,2026-02-14T18:00:00+06:00,0.03397845789767914,2026-02-14T00:00:00+00:00
2026-02-14T13:00:00+00:00,2026-02-14T19:00:00+06:00,0.01490763629658182,2026-02-14T00:00:00+00:00
2026-02-14T14:00:00+00:00,2026-02-14T20:00:00+06:00,0.04846416902081287,2026-02-14T00:00:00+00:00
2026-02-14T15:00:00+00:00,2026-02-14T21:00:00+06:00,0.07071137241442714,2026-02-14T00:00:00+00:00
2026-02-14T16:00:00+00:00,2026-02-14T22:00:00+06:00,0.16441205634650016,2026-02-14T00:00:00+00:00
2026-02-14T17:00:00+00:00,2026-02-14T23:00:00+06:00,0.03826214306086874,2026-02-14T00:00:00+00:00
2026-02-14T18:00:00+00:00,2026-02-15T00:00:00+06:00,0.01971645372662289,2026-02-14T00:00:00+00:00
2026-02-14T19:00:00+00:00,2026-02-15T01:00:00+06:00,0.026841912909884563,2026-02-14T00:00:00+00:00
2026-02-14T20:00:00+00:00,2026-02-15T02:00:00+06:00,0.023174922852546756,2026-02-14T00:00:00+00:00
2026-02-14T21:00:00+00:00,2026-02-15T03:00:00+06:00,0.01992647578918072,2026-02-14T00:00:00+00:00
2026-02-14T22:00:00+00:00,2026-02-15T04:00:00+06:00,0.02993086351002561,2026-02-14T00:00:00+00:00
2026-02-14T23:00:00+00:00,2026-02-15T05:00:00+06:00,0.042290259102015275,2026-02-14T00:00:00+00:00
2026-02-15T00:00:00+00:00,2026-02-15T06:00:00+06:00,0.0762680668082008,2026-02-15T00:00:00+00:00
2026-02-15T01:00:00+00:00,2026-02-15T07:00:00+06:00,0.08083733842552618,2026-02-15T00:00:00+00:00
2026-02-15T02:00:00+00:00,2026-02-15T08:00:00+06:00,0.15567553257273747,2026-02-15T00:00:00+00:00
2026-02-15T03:00:00+00:00,2026-02-15T09:00:00+06:00,0.47876484057366536,2026-02-15T00:00:00+00:00
2026-02-15T04:00:00+00:00,2026-02-15T10:00:00+06:00,0.8462866647970227,2026-02-15T00:00:00+00:00
2026-02-15T05:00:00+00:00,2026-02-15T11:00:00+06:00,0.9440387721433261,2026-02-15T00:00:00+00:00
2026-02-15T06:00:00+00:00,2026-02-15T12:00:00+06:00,0.9698783761687737,2026-02-15T00:00:00+00:00
2026-02-15T07:00:00+00:00,2026-02-15T13:00:00+06:00,0.9634267159826649,2026-02-15T00:00:00+00:00
2026-02-15T08:00:00+00:00,2026-02-15T14:00:00+06:00,0.9651465636186364,2026-02-15T00:00:00+00:00
2026-02-15T09:00:00+00:00,2026-02-15T15:00:00+06:00,0.9496622489201811,2026-02-15T00:00:00+00:00
2026-02-15T10:00:00+00:00,2026-02-15T16:00:00+06:00,0.9673407291404157,2026-02-15T00:00:00+00:00
2026-02-15T11:00:00+00:00,2026-02-15T17:00:00+06:00,0.9631706709083693,2026-02-15T00:00:00+00:00
2026-02-15T12:00:00+00:00,2026-02-15T18:00:00+06:00,0.9213047984306107,2026-02-15T00:00:00+00:00
2026-02-15T13:00:00+00:00,2026-02-15T19:00:00+06:00,0.8795620636652505,2026-02-15T00:00:00+00:00
2026-02-15T14:00:00+00:00,2026-02-15T20:00:00+06:00,0.8858195494548382,2026-02-15T00:00:00+00:00
2026-02-15T15:00:00+00:00,2026-02-15T21:00:00+06:00,0.8000258210932982,2026-02-15T00:00:00+00:00
2026-02-15T16:00:00+00:00,2026-02-15T22:00:00+06:00,0.7780673218767091,2026-02-15T00:00:00+00:00
2026-02-15T17:00:00+00:00,2026-02-15T23:00:00+06:00,0.6634025632497851,2026-02-15T00:00:00+00:00
2026-02-15T18:00:00+00:00,2026-02-16T00:00:00+06:00,0.6040304383650944,2026-02-15T00:00:00+00:00
2026-02-15T19:00:00+00:00,2026-02-16T01:00:00+06:00,0.6182595401717923,2026-02-15T00:00:00+00:00
2026-02-15T20:00:00+00:00,2026-02-16T02:00:00+06:00,0.6893118768669024,2026-02-15T00:00:00+00:00
2026-02-15T21:00:00+00:00,2026-02-16T03:00:00+06:00,0.6586172325175041,2026-02-15T00:00:00+00:00
2026-02-15T22:00:00+00:00,2026-02-16T04:00:00+06:00,0.5864650628407043,2026-02-15T00:00:00+00:00
2026-02-15T23:00:00+00:00,2026-02-16T05:00:00+06:00,0.5512418253012734,2026-02-15T00:00:00+00:00
2026-02-16T00:00:00+00:00,2026-02-16T06:00:00+06:00,0.46266708820954305,2026-02-16T00:00:00+00:00
2026-02-16T01:00:00+00:00,2026-02-16T07:00:00+06:00,0.3649811898491834,2026-02-16T00:00:00+00:00
2026-02-16T02:00:00+00:00,2026-02-16T08:00:00+06:00,0.38008911245632154,2026-02-16T00:00:00+00:00
2026-02-16T03:00:00+00:00,2026-02-16T09:00:00+06:00,0.4374457465672326,2026-02-16T00:00:00+00:00
2026-02-16T04:00:00+00:00,2026-02-16T10:00:00+06:00,0.5336895424338798,2026-02-16T00:00:00+00:00
2026-02-16T05:00:00+00:00,2026-02-16T11:00:00+06:00,0.6245601837932532,2026-02-16T00:00:00+00:00
2026-02-16T06:00:00+00:00,2026-02-16T12:00:00+06:00,0.6608360289336398,2026-02-16T00:00:00+00:00
2026-02-16T07:00:00+00:00,2026-02-16T13:00:00+06:00,0.7461005466046624,2026-02-16T00:00:00+00:00
2026-02-16T08:00:00+00:00,2026-02-16T14:00:00+06:00,0.7219469629533813,2026-02-16T00:00:00+00:00
2026-02-16T09:00:00+00:00,2026-02-16T15:00:00+06:00,0.7478957688603868,2026-02-16T00:00:00+00:00
2026-02-16T10:00:00+00:00,2026-02-16T16:00:00+06:00,0.7934306043240177,2026-02-16T00:00:00+00:00
2026-02-16T11:00:00+00:00,2026-02-16T17:00:00+06:00,0.6030754166358363,2026-02-16T00:00:00+00:00
2026-02-16T12:00:00+00:00,2026-02-16T18:00:00+06:00,0.4492449902922285,2026-02-16T00:00:00+00:00
2026-02-16T13:00:00+00:00,2026-02-16T19:00:00+06:00,0.5198053695796562,2026-02-16T00:00:00+00:00
2026-02-16T14:00:00+00:00,2026-02-16T20:00:00+06:00,0.5604980432666854,2026-02-16T00:00:00+00:00
2026-02-16T15:00:00+00:00,2026-02-16T21:00:00+06:00,0.5643081589398115,2026-02-16T00:00:00+00:00
2026-02-16T16:00:00+00:00,2026-02-16T22:00:00+06:00,0.8096967271931677,2026-02-16T00:00:00+00:00
2026-02-16T17:00:00+00:00,2026-02-16T23:00:00+06:00,0.6763749180391135,2026-02-16T00:00:00+00:00
2026-02-16T18:00:00+00:00,2026-02-17T00:00:00+06:00,0.6395900919001118,2026-02-16T00:00:00+00:00
2026-02-16T19:00:00+00:00,2026-02-17T01:00:00+06:00,0.6865406416957489,2026-02-16T00:00:00+00:00
2026-02-16T20:00:00+00:00,2026-02-17T02:00:00+06:00,0.691272461910801,2026-02-16T00:00:00+00:00
2026-02-16T21:00:00+00:00,2026-02-17T03:00:00+06:00,0.5867777614035528,2026-02-16T00:00:00+00:00
2026-02-16T22:00:00+00:00,2026-02-17T04:00:00+06:00,0.5505776168176041,2026-02-16T00:00:00+00:00
2026-02-16T23:00:00+00:00,2026-02-17T05:00:00+06:00,0.38190043380565486,2026-02-16T00:00:00+00:00
2026-02-17T00:00:00+00:00,2026-02-17T06:00:00+06:00,0.14037983615729865,2026-02-17T00:00:00+00:00
2026-02-17T01:00:00+00:00,2026-02-17T07:00:00+06:00,0.10023748364741394,2026-02-17T00:00:00+00:00
2026-02-17T02:00:00+00:00,2026-02-17T08:00:00+06:00,0.08162401886929485,2026-02-17T00:00:00+00:00
2026-02-17T03:00:00+00:00,2026-02-17T09:00:00+06:00,0.12279471891618444,2026-02-17T00:00:00+00:00
2026-02-17T04:00:00+00:00,2026-02-17T10:00:00+06:00,0.16465672077420226,2026-02-17T00:00:00+00:00
2026-02-17T05:00:00+00:00,2026-02-17T11:00:00+06:00,0.10662768563641414,2026-02-17T00:00:00+00:00
2026-02-17T06:00:00+00:00,2026-02-17T12:00:00+06:00,0.10287557008803783,2026-02-17T00:00:00+00:00
2026-02-17T07:00:00+00:00,2026-02-17T13:00:00+06:00,0.13116765677538159,2026-02-17T00:00:00+00:00
2026-02-17T08:00:00+00:00,2026-02-17T14:00:00+06:00,0.19090334703429251,2026-02-17T00:00:00+00:00
2026-02-17T09:00:00+00:00,2026-02-17T15:00:00+06:00,0.21731554638084688,2026-02-17T00:00:00+00:00
2026-02-17T10:00:00+00:00,2026-02-17T16:00:00+06:00,0.29147679845364177,2026-02-17T00:00:00+00:00
2026-02-17T11:00:00+00:00,2026-02-17T17:00:00+06:00,0.41954619797643616,2026-02-17T00:00:00+00:00
2026-02-17T12:00:00+00:00,2026-02-17T18:00:00+06:00,0.5444783601017917,2026-02-17T00:00:00+00:00
2026-02-17T13:00:00+00:00,2026-02-17T19:00:00+06:00,0.8013260592677067,2026-02-17T00:00:00+00:00
2026-02-17T14:00:00+00:00,2026-02-17T20:00:00+06:00,0.8857076265182412,2026-02-17T00:00:00+00:00
2026-02-17T15:00:00+00:00,2026-02-17T21:00:00+06:00,0.9117832698541265,2026-02-17T00:00:00+00:00
2026-02-17T16:00:00+00:00,2026-02-17T22:00:00+06:00,0.8605802510741701,2026-02-17T00:00:00+00:00
2026-02-17T17:00:00+00:00,2026-02-17T23:00:00+06:00,0.8659689689098355,2026-02-17T00:00:00+00:00
2026-02-17T18:00:00+00:00,2026-02-18T00:00:00+06:00,0.8676196469282272,2026-02-17T00:00:00+00:00
2026-02-17T19:00:00+00:00,2026-02-18T01:00:00+06:00,0.8619978776095982,2026-02-17T00:00:00+00:00
2026-02-17T20:00:00+00:00,2026-02-18T02:00:00+06:00,0.8449843263845599,2026-02-17T00:00:00+00:00
2026-02-17T21:00:00+00:00,2026-02-18T03:00:00+06:00,0.8348794567418129,2026-02-17T00:00:00+00:00
2026-02-17T22:00:00+00:00,2026-02-18T04:00:00+06:00,0.8412356377242511,2026-02-17T00:00:00+00:00
2026-02-17T23:00:00+00:00,2026-02-18T05:00:00+06:00,0.8198706397244913,2026-02-17T00:00:00+00:00
2026-02-18T00:00:00+00:00,2026-02-18T06:00:00+06:00,0.7213837263960245,2026-02-18T00:00:00+00:00
2026-02-18T01:00:00+00:00,2026-02-18T07:00:00+06:00,0.7085367561061011,2026-02-18T00:00:00+00:00
2026-02-18T02:00:00+00:00,2026-02-18T08:00:00+06:00,0.7982880643623879,2026-02-18T00:00:00+00:00
2026-02-18T03:00:00+00:00,2026-02-18T09:00:00+06:00,0.8325032701980044,2026-02-18T00:00:00+00:00
2026-02-18T04:00:00+00:00,2026-02-18T10:00:00+06:00,0.8797792907021761,2026-02-18T00:00:00+00:00
2026-02-18T05:00:00+00:00,2026-02-18T11:00:00+06:00,0.9125050362211111,2026-02-18T00:00:00+00:00
2026-02-18T06:00:00+00:00,2026-02-18T12:00:00+06:00,0.9784385455162161,2026-02-18T00:00:00+00:00
2026-02-18T07:00:00+00:00,2026-02-18T13:00:00+06:00,0.9784652350892419,2026-02-18T00:00:00+00:00
2026-02-18T08:00:00+00:00,2026-02-18T14:00:00+06:00,0.9832964523913796,2026-02-18T00:00:00+00:00
2026-02-18T09:00:00+00:00,2026-02-18T15:00:00+06:00,0.9782217470914317,2026-02-18T00:00:00+00:00
2026-02-18T10:00:00+00:00,2026-02-18T16:00:00+06:00,0.9634645643284834,2026-02-18T00:00:00+00:00
2026-02-18T11:00:00+00:00,2026-02-18T17:00:00+06:00,0.9627879512752192,2026-02-18T00:00:00+00:00
2026-02-18T12:00:00+00:00,2026-02-18T18:00:00+06:00,0.9518537584504486,2026-02-18T00:00:00+00:00
2026-02-18T13:00:00+00:00,2026-02-18T19:00:00+06:00,0.8234355325292924,2026-02-18T00:00:00+00:00
2026-02-18T14:00:00+00:00,2026-02-18T20:00:00+06:00,0.7800729834888079,2026-02-18T00:00:00+00:00
2026-02-18T15:00:00+00:00,2026-02-18T21:00:00+06:00,0.6447798577634318,2026-02-18T00:00:00+00:00
2026-02-18T16:00:00+00:00,2026-02-18T22:00:00+06:00,0.5743409441190438,2026-02-18T00:00:00+00:00
2026-02-18T17:00:00+00:00,2026-02-18T23:00:00+06:00,0.5619475258800349,2026-02-18T00:00:00+00:00
2026-02-18T18:00:00+00:00,2026-02-19T00:00:00+06:00,0.5601926325407447,2026-02-18T00:00:00+00:00
2026-02-18T19:00:00+00:00,2026-02-19T01:00:00+06:00,0.5844536080744839,2026-02-18T00:00:00+00:00
2026-02-18T20:00:00+00:00,2026-02-19T02:00:00+06:00,0.5807199816375568,2026-02-18T00:00:00+00:00
2026-02-18T21:00:00+00:00,2026-02-19T03:00:00+06:00,0.5547127963435852,2026-02-18T00:00:00+00:00
2026-02-18T22:00:00+00:00,2026-02-19T04:00:00+06:00,0.5272041669091512,2026-02-18T00:00:00+00:00
2026-02-18T23:00:00+00:00,2026-02-19T05:00:00+06:00,0.49019330704643654,2026-02-18T00:00:00+00:00
2026-02-19T00:00:00+00:00,2026-02-19T06:00:00+06:00,0.17547903747434362,2026-02-19T00:00:00+00:00
2026-02-19T01:00:00+00:00,2026-02-19T07:00:00+06:00,0.1280359118884379,2026-02-19T00:00:00+00:00
2026-02-19T02:00:00+00:00,2026-02-19T08:00:00+06:00,0.16154051452001558,2026-02-19T00:00:00+00:00
2026-02-19T03:00:00+00:00,2026-02-19T09:00:00+06:00,0.16529682789234676,2026-02-19T00:00:00+00:00
2026-02-19T04:00:00+00:00,2026-02-19T10:00:00+06:00,0.238383517970689,2026-02-19T00:00:00+00:00
2026-02-19T05:00:00+00:00,2026-02-19T11:00:00+06:00,0.2963913973800863,2026-02-19T00:00:00+00:00
2026-02-19T06:00:00+00:00,2026-02-19T12:00:00+06:00,0.3397024846251615,2026-02-19T00:00:00+00:00
2026-02-19T07:00:00+00:00,2026-02-19T13:00:00+06:00,0.2949242917075899,2026-02-19T00:00:00+00:00
2026-02-19T08:00:00+00:00,2026-02-19T14:00:00+06:00,0.23012249075290006,2026-02-19T00:00:00+00:00
2026-02-19T09:00:00+00:00,2026-02-19T15:00:00+06:00,0.23555805717721623,2026-02-19T00:00:00+00:00
2026-02-19T10:00:00+00:00,2026-02-19T16:00:00+06:00,0.17549087209003997,2026-02-19T00:00:00+00:00
2026-02-19T11:00:00+00:00,2026-02-19T17:00:00+06:00,0.14792032404007008,2026-02-19T00:00:00+00:00
2026-02-19T12:00:00+00:00,2026-02-19T18:00:00+06:00,0.13818970505623507,2026-02-19T00:00:00+00:00
2026-02-19T13:00:00+00:00,2026-02-19T19:00:00+06:00,0.08853431888085686,2026-02-19T00:00:00+00:00
2026-02-19T14:00:00+00:00,2026-02-19T20:00:00+06:00,0.05027880144273183,2026-02-19T00:00:00+00:00
2026-02-19T15:00:00+00:00,2026-02-19T21:00:00+06:00,0.03430509689073695,2026-02-19T00:00:00+00:00
2026-02-19T16:00:00+00:00,2026-02-19T22:00:00+06:00,0.04602601581527055,2026-02-19T00:00:00+00:00
2026-02-19T17:00:00+00:00,2026-02-19T23:00:00+06:00,0.03164831348366796,2026-02-19T00:00:00+00:00
2026-02-19T18:00:00+00:00,2026-02-20T00:00:00+06:00,0.07187606880918056,2026-02-19T00:00:00+00:00
2026-02-19T19:00:00+00:00,2026-02-20T01:00:00+06:00,0.082158117564339,2026-02-19T00:00:00+00:00
2026-02-19T20:00:00+00:00,2026-02-20T02:00:00+06:00,0.10159936216877523,2026-02-19T00:00:00+00:00
2026-02-19T21:00:00+00:00,2026-02-20T03:00:00+06:00,0.12809719721698465,2026-02-19T00:00:00+00:00
2026-02-19T22:00:00+00:00,2026-02-20T04:00:00+06:00,0.26832790796049455,2026-02-19T00:00:00+00:00
2026-02-19T23:00:00+00:00,2026-02-20T05:00:00+06:00,0.3415053614409382,2026-02-19T00:00:00+00:00
2026-02-20T00:00:00+00:00,2026-02-20T06:00:00+06:00,0.5748762575867521,2026-02-20T00:00:00+00:00
2026-02-20T01:00:00+00:00,2026-02-20T07:00:00+06:00,0.5111461943999116,2026-02-20T00:00:00+00:00
2026-02-20T02:00:00+00:00,2026-02-20T08:00:00+06:00,0.5184714591805354,2026-02-20T00:00:00+00:00
